codigo_estrato,estrato,sexo,edad,poblacion,peso
20,santa cruz,femenino,19,2180,3.1309575263781016e-05
20,santa cruz,masculino,19,2361,3.390913174210412e-05
20,santa cruz,femenino,20,2232,3.205640916915561e-05
20,santa cruz,masculino,20,2234,3.2085133550131554e-05
20,santa cruz,femenino,21,2241,3.2185668883547364e-05
20,santa cruz,masculino,21,2353,3.379423421820034e-05
20,santa cruz,femenino,22,2368,3.400966707551993e-05
20,santa cruz,masculino,22,2386,3.426818650430344e-05
20,santa cruz,femenino,23,2383,3.422509993283952e-05
20,santa cruz,masculino,23,2401,3.448361936162304e-05
20,santa cruz,femenino,24,2529,3.632197974408357e-05
20,santa cruz,masculino,24,2600,3.7341695268729654e-05
20,santa cruz,femenino,25,2706,3.8864087460454785e-05
20,santa cruz,masculino,25,2640,3.791618288824857e-05
20,santa cruz,femenino,26,2733,3.925186660363006e-05
20,santa cruz,masculino,26,2666,3.8289599840935866e-05
20,santa cruz,femenino,27,2909,4.177961212951329e-05
20,santa cruz,masculino,27,2812,4.0386479652179916e-05
20,santa cruz,femenino,28,2781,3.994125174705276e-05
20,santa cruz,masculino,28,2803,4.025721993778816e-05
20,santa cruz,femenino,29,2920,4.1937596224881e-05
20,santa cruz,masculino,29,2785,3.999870050900465e-05
20,santa cruz,femenino,30,3095,4.445097956027626e-05
20,santa cruz,masculino,30,2966,4.2598256987327754e-05
20,santa cruz,femenino,31,3142,4.512600251321099e-05
20,santa cruz,masculino,31,2862,4.110458917657856e-05
20,santa cruz,femenino,32,3034,4.357488594050991e-05
20,santa cruz,masculino,32,2820,4.05013771760837e-05
20,santa cruz,femenino,33,2888,4.147800612926586e-05
20,santa cruz,masculino,33,2911,4.1808336510489237e-05
20,santa cruz,femenino,34,2876,4.130565984341019e-05
20,santa cruz,masculino,34,2780,3.9926889556564786e-05
20,santa cruz,femenino,35,3005,4.3158382416358694e-05
20,santa cruz,masculino,35,2860,4.107586479560262e-05
20,santa cruz,femenino,36,2954,4.2425910701472074e-05
20,santa cruz,masculino,36,2764,3.9697094508757214e-05
20,santa cruz,femenino,37,2729,3.9194417841678166e-05
20,santa cruz,masculino,37,2758,3.961092136582938e-05
20,santa cruz,femenino,38,2729,3.9194417841678166e-05
20,santa cruz,masculino,38,2742,3.938112631802181e-05
20,santa cruz,femenino,39,2834,4.0702447842915324e-05
20,santa cruz,masculino,39,2827,4.0601912509499514e-05
20,santa cruz,femenino,40,2830,4.064499908096343e-05
20,santa cruz,masculino,40,2787,4.0027424889980595e-05
20,santa cruz,femenino,41,2675,3.841885955532762e-05
20,santa cruz,masculino,41,2626,3.771511222141695e-05
20,santa cruz,femenino,42,2816,4.044392841413181e-05
20,santa cruz,masculino,42,2782,3.995561393754073e-05
20,santa cruz,femenino,43,2675,3.841885955532762e-05
20,santa cruz,masculino,43,2634,3.7830009745320736e-05
20,santa cruz,femenino,44,2477,3.557514583870898e-05
20,santa cruz,masculino,44,2451,3.5201728886021686e-05
20,santa cruz,femenino,45,2351,3.376550983722439e-05
20,santa cruz,masculino,45,2423,3.479958755235844e-05
20,santa cruz,femenino,46,2338,3.357880136088074e-05
20,santa cruz,masculino,46,2228,3.199896040720372e-05
20,santa cruz,femenino,47,2353,3.379423421820034e-05
20,santa cruz,masculino,47,2199,3.1582456883052506e-05
20,santa cruz,femenino,48,1987,2.8537672499602238e-05
20,santa cruz,masculino,48,1926,2.766157887983589e-05
20,santa cruz,femenino,49,1950,2.800627145154724e-05
20,santa cruz,masculino,49,1971,2.8307877451794673e-05
20,santa cruz,femenino,50,1947,2.7963184880083322e-05
20,santa cruz,masculino,50,2004,2.878182973789778e-05
20,santa cruz,femenino,51,1827,2.623972202152657e-05
20,santa cruz,masculino,51,1725,2.477477859175333e-05
20,santa cruz,femenino,52,1777,2.5521612497127922e-05
20,santa cruz,masculino,52,1665,2.391304716247495e-05
20,santa cruz,femenino,53,1760,2.527745525883238e-05
20,santa cruz,masculino,53,1614,2.318057544758833e-05
20,santa cruz,femenino,54,1636,2.3496543638323736e-05
20,santa cruz,masculino,54,1460,2.09687981124405e-05
20,santa cruz,femenino,55,1525,2.1902340494158738e-05
20,santa cruz,masculino,55,1448,2.0796451826584822e-05
20,santa cruz,femenino,56,1526,2.191670268464671e-05
20,santa cruz,masculino,56,1442,2.0710278683656985e-05
20,santa cruz,femenino,57,1619,2.3252386400028195e-05
20,santa cruz,masculino,57,1482,2.12847663031759e-05
20,santa cruz,femenino,58,1465,2.1040609064880363e-05
20,santa cruz,masculino,58,1408,2.0221964207065903e-05
20,santa cruz,femenino,59,1511,2.170126982732712e-05
20,santa cruz,masculino,59,1441,2.0695916493169013e-05
20,santa cruz,femenino,60,1279,1.8369241634117395e-05
20,santa cruz,masculino,60,1308,1.878574515826861e-05
20,santa cruz,femenino,61,1257,1.805327344338199e-05
20,santa cruz,masculino,61,1221,1.7536234585814965e-05
20,santa cruz,femenino,62,1282,1.8412328205581313e-05
20,santa cruz,masculino,62,1272,1.8268706300701585e-05
20,santa cruz,femenino,63,1199,1.722026639507956e-05
20,santa cruz,masculino,63,1114,1.599948020360186e-05
20,santa cruz,femenino,64,1094,1.57122363938424e-05
20,santa cruz,masculino,64,1056,1.516647315529943e-05
20,santa cruz,femenino,65,1191,1.7105368871175775e-05
20,santa cruz,masculino,65,1025,1.4721245250172267e-05
20,santa cruz,femenino,66,1012,1.4534536773828619e-05
20,santa cruz,masculino,66,928,1.3328112772838892e-05
20,santa cruz,femenino,67,1013,1.4548898964316592e-05
20,santa cruz,masculino,67,903,1.2969058010639568e-05
20,santa cruz,femenino,68,996,1.4304741726021053e-05
20,santa cruz,masculino,68,858,1.2322759438680785e-05
20,santa cruz,femenino,69,900,1.292597143917565e-05
20,santa cruz,masculino,69,793,1.1389217056962545e-05
20,santa cruz,femenino,70,736,1.0570572199148086e-05
20,santa cruz,masculino,70,689,9.895549246213358e-06
20,santa cruz,femenino,71,708,1.0168430865484845e-05
20,santa cruz,masculino,71,606,8.703487435711603e-06
20,santa cruz,femenino,72,725,1.0412588103780384e-05
20,santa cruz,masculino,72,588,8.444968006928091e-06
20,santa cruz,femenino,73,661,9.493407912550116e-06
20,santa cruz,masculino,73,530,7.61196095862566e-06
20,santa cruz,femenino,74,616,8.847109340591333e-06
20,santa cruz,masculino,74,473,6.793316100811202e-06
20,santa cruz,femenino,75,572,8.215172959120523e-06
20,santa cruz,masculino,75,434,6.2331906717802576e-06
20,santa cruz,femenino,76,486,6.980024577154851e-06
20,santa cruz,masculino,76,376,5.4001836234778265e-06
20,santa cruz,femenino,77,505,7.252906196426337e-06
20,santa cruz,masculino,77,378,5.428908004453773e-06
20,santa cruz,femenino,78,418,6.00339562397269e-06
20,santa cruz,masculino,78,344,4.9405935278626926e-06
20,santa cruz,femenino,79,477,6.850764862763094e-06
20,santa cruz,masculino,79,276,3.963964574680533e-06
20,santa cruz,femenino,80,401,5.759238385677151e-06
20,santa cruz,masculino,80,263,3.777256098336884e-06
20,santa cruz,femenino,81,323,4.638987527615261e-06
20,santa cruz,masculino,81,247,3.547461050529317e-06
20,santa cruz,femenino,82,337,4.840058194446882e-06
20,santa cruz,masculino,82,222,3.1884062883299936e-06
20,santa cruz,femenino,83,262,3.7628939078489113e-06
20,santa cruz,masculino,83,187,2.6857296212509404e-06
20,santa cruz,femenino,84,255,3.662358574433101e-06
20,santa cruz,masculino,84,169,2.4272101924674275e-06
20,santa cruz,femenino,85,211,3.030422192962291e-06
20,santa cruz,masculino,85,120,1.7234628585567533e-06
20,santa cruz,femenino,86,203,2.9155246690585074e-06
20,santa cruz,masculino,86,108,1.551116572701078e-06
20,santa cruz,femenino,87,154,2.2117773351478333e-06
20,santa cruz,masculino,87,103,1.4793056202612131e-06
20,santa cruz,femenino,88,134,1.9245335253883743e-06
20,santa cruz,masculino,88,75,1.0771642865979708e-06
20,santa cruz,femenino,89,116,1.6660140966048615e-06
20,santa cruz,masculino,89,63,9.048180007422955e-07
20,santa cruz,femenino,90,109,1.5654787631890508e-06
20,santa cruz,masculino,90,55,7.899204768385119e-07
20,santa cruz,femenino,91,81,1.1633374295258085e-06
20,santa cruz,masculino,91,39,5.601254290309448e-07
20,santa cruz,femenino,92,65,9.335423817182413e-07
20,santa cruz,masculino,92,22,3.1596819073540474e-07
20,santa cruz,femenino,93,47,6.750229529347283e-07
20,santa cruz,masculino,93,26,3.7341695268729654e-07
20,santa cruz,femenino,94,47,6.750229529347283e-07
20,santa cruz,masculino,94,24,3.4469257171135066e-07
20,santa cruz,femenino,95,25,3.5905476219932357e-07
20,santa cruz,masculino,95,18,2.58519428783513e-07
21,santa fe,femenino,16,24631,0.00035375511390926156
21,santa fe,masculino,16,25434,0.00036528795287110385
21,santa fe,femenino,17,25648,0.00036836146163553003
21,santa fe,masculino,17,26137,0.0003753845727841488
21,santa fe,femenino,18,26460,0.0003800235603117641
21,santa fe,masculino,18,26684,0.00038324069098107
21,santa fe,femenino,19,27299,0.0003920734381311734
21,santa fe,masculino,19,27118,0.00038947388165285027
21,santa fe,femenino,20,24690,0.000354602483148052
21,santa fe,masculino,20,24303,0.0003490443154292065
21,santa fe,femenino,21,25265,0.0003628607426786364
21,santa fe,masculino,21,24667,0.0003542721527668286
21,santa fe,femenino,22,26943,0.000386960498317455
21,santa fe,masculino,22,25825,0.00037090356935190125
21,santa fe,femenino,23,26700,0.0003834704860288776
21,santa fe,masculino,23,25647,0.0003683470994450421
21,santa fe,femenino,24,26703,0.00038351357260034153
21,santa fe,masculino,24,25729,0.00036952479906505586
21,santa fe,femenino,25,27396,0.00039346657060850676
21,santa fe,masculino,25,26093,0.000374752636402678
21,santa fe,femenino,26,27294,0.00039200162717873354
21,santa fe,masculino,26,26103,0.00037489625830755774
21,santa fe,femenino,27,28278,0.0004061340226188989
21,santa fe,masculino,27,26489,0.0003804400638359153
21,santa fe,femenino,28,27748,0.00039852206166027325
21,santa fe,masculino,28,25918,0.00037223925306728274
21,santa fe,femenino,29,27872,0.00040030297328078187
21,santa fe,masculino,29,25966,0.00037292863821070544
21,santa fe,femenino,30,29618,0.00042537935787278266
21,santa fe,masculino,30,27619,0.0003966693390873247
21,santa fe,femenino,31,29125,0.000418298797962212
21,santa fe,masculino,31,27151,0.0003899478339389534
21,santa fe,femenino,32,27478,0.00039464427022852053
21,santa fe,masculino,32,26037,0.00037394835373535154
21,santa fe,femenino,33,26949,0.00038704667146038284
21,santa fe,masculino,33,25301,0.00036337778153620344
21,santa fe,femenino,34,26459,0.0003800091981212761
21,santa fe,masculino,34,25043,0.0003596723363903064
21,santa fe,femenino,35,27712,0.0003980050228027062
21,santa fe,masculino,35,26325,0.00037808466459588776
21,santa fe,femenino,36,26973,0.0003873913640320942
21,santa fe,masculino,36,25817,0.00037078867182799746
21,santa fe,femenino,37,26531,0.00038104327583641015
21,santa fe,masculino,37,25086,0.00036028991058128926
21,santa fe,femenino,38,25939,0.0003725408590675302
21,santa fe,masculino,38,25197,0.00036188411372545427
21,santa fe,femenino,39,27021,0.00038808074917551694
21,santa fe,masculino,39,26272,0.00037732346850002517
21,santa fe,femenino,40,27758,0.000398665683565153
21,santa fe,masculino,40,26681,0.00038319760440960613
21,santa fe,femenino,41,26332,0.00037818519992930354
21,santa fe,masculino,41,25036,0.0003595718010568906
21,santa fe,femenino,42,28477,0.0004089920985260055
21,santa fe,masculino,42,26759,0.000384317855267668
21,santa fe,femenino,43,26948,0.0003870323092698949
21,santa fe,masculino,43,25679,0.0003688066895406572
21,santa fe,femenino,44,25918,0.00037223925306728274
21,santa fe,masculino,44,24666,0.00035425779057634063
21,santa fe,femenino,45,25127,0.0003608787603912962
21,santa fe,masculino,45,23670,0.00033995304885031956
21,santa fe,femenino,46,22726,0.0003263951410296731
21,santa fe,masculino,46,21567,0.00030974936225411245
21,santa fe,femenino,47,22535,0.0003236519626464703
21,santa fe,masculino,47,20998,0.00030157727586645585
21,santa fe,femenino,48,21109,0.00030317147901062086
21,santa fe,masculino,48,19888,0.00028563524442480593
21,santa fe,femenino,49,21150,0.00030376032882062777
21,santa fe,masculino,49,19747,0.00028361017556600174
21,santa fe,femenino,50,21111,0.0003032002033915968
21,santa fe,masculino,50,19413,0.00027881320394301877
21,santa fe,femenino,51,20028,0.0002876459510931221
21,santa fe,masculino,51,18389,0.00026410632088333445
21,santa fe,femenino,52,19491,0.00027993345480108064
21,santa fe,masculino,52,17909,0.00025721246944910745
21,santa fe,femenino,53,18446,0.00026492496574114893
21,santa fe,masculino,53,17027,0.00024454501743871533
21,santa fe,femenino,54,18236,0.0002619089057386746
21,santa fe,masculino,54,16349,0.00023480745228786966
21,santa fe,femenino,55,18082,0.0002596971284035268
21,santa fe,masculino,55,16740,0.00024042306876866708
21,santa fe,femenino,56,18489,0.00026554253993213173
21,santa fe,masculino,56,16938,0.00024326678248528573
21,santa fe,femenino,57,18768,0.0002695495910782762
21,santa fe,masculino,57,16788,0.00024111245391208978
21,santa fe,femenino,58,18299,0.0002628137237394169
21,santa fe,masculino,58,16630,0.00023884322781499005
21,santa fe,femenino,59,18438,0.00026481006821724515
21,santa fe,masculino,59,16596,0.00023835491333839897
21,santa fe,femenino,60,18024,0.00025886412135522435
21,santa fe,masculino,60,16077,0.000230900936475141
21,santa fe,femenino,61,17103,0.00024563654391580126
21,santa fe,masculino,61,15180,0.0002180180516074293
21,santa fe,femenino,62,17588,0.00025260220630246816
21,santa fe,masculino,62,15198,0.0002182765710362128
21,santa fe,femenino,63,16489,0.00023681815895618586
21,santa fe,masculino,63,14241,0.0002045319547392227
21,santa fe,femenino,64,16262,0.000233557941715416
21,santa fe,masculino,64,14148,0.0002031962710238412
21,santa fe,femenino,65,16552,0.00023772297695692817
21,santa fe,masculino,65,14377,0.00020648521264558702
21,santa fe,femenino,66,15180,0.0002180180516074293
21,santa fe,masculino,66,13102,0.0001881734197734215
21,santa fe,femenino,67,15647,0.00022472519456531265
21,santa fe,masculino,67,13144,0.00018877663177391637
21,santa fe,femenino,68,14586,0.00020948691045757337
21,santa fe,masculino,68,12281,0.00017638206138279573
21,santa fe,femenino,69,14580,0.00020940073731464553
21,santa fe,masculino,69,12143,0.00017440007909545546
21,santa fe,femenino,70,14398,0.00020678681864583445
21,santa fe,masculino,70,11629,0.00016701791318463735
21,santa fe,femenino,71,13700,0.00019676200968522933
21,santa fe,masculino,71,10766,0.00015462334279351672
21,santa fe,femenino,72,13495,0.00019381776063519488
21,santa fe,masculino,72,10603,0.00015228230574397712
21,santa fe,femenino,73,12583,0.00018071944291016354
21,santa fe,masculino,73,9514,0.00013664188030257458
21,santa fe,femenino,74,12167,0.0001747447716671668
21,santa fe,masculino,74,8850,0.00012710538581856055
21,santa fe,femenino,75,11565,0.0001660987329934071
21,santa fe,masculino,75,8388,0.00012047005381311705
21,santa fe,femenino,76,10871,0.00015613137279475386
21,santa fe,masculino,76,7652,0.00010989948161396896
21,santa fe,femenino,77,10366,0.00014887846659832754
21,santa fe,masculino,77,7096,0.00010191410370265601
21,santa fe,femenino,78,9709,0.0001394425074477293
21,santa fe,masculino,78,6326,9.085521702691685e-05
21,santa fe,femenino,79,8729,0.00012536756076951582
21,santa fe,masculino,79,5549,7.969579501776187e-05
21,santa fe,femenino,80,8214,0.00011797103266820976
21,santa fe,masculino,80,5060,7.267268386914309e-05
21,santa fe,femenino,81,7750,0.00011130697628179031
21,santa fe,masculino,81,4531,6.507508510100541e-05
21,santa fe,femenino,82,7403,0.0001063232961824637
21,santa fe,masculino,82,4277,6.142708871706028e-05
21,santa fe,femenino,83,6429,9.233452264717806e-05
21,santa fe,masculino,83,3712,5.331245109135557e-05
21,santa fe,femenino,84,5861,8.417679845000943e-05
21,santa fe,masculino,84,3202,4.598773394248936e-05
21,santa fe,femenino,85,5290,7.597598768137687e-05
21,santa fe,masculino,85,2663,3.824651326947195e-05
21,santa fe,femenino,86,4608,6.618097376857933e-05
21,santa fe,masculino,86,2297,3.2989951550873854e-05
21,santa fe,femenino,87,4087,5.869827252434542e-05
21,santa fe,masculino,87,1889,2.713017783178089e-05
21,santa fe,femenino,88,3502,5.029639108888125e-05
21,santa fe,masculino,88,1594,2.2893331637828872e-05
21,santa fe,femenino,89,2969,4.264134355879167e-05
21,santa fe,masculino,89,1247,1.7909651538502262e-05
21,santa fe,femenino,90,2744,3.940985069899776e-05
21,santa fe,masculino,90,1079,1.5496803536522807e-05
21,santa fe,femenino,91,2152,3.090743393011778e-05
21,santa fe,masculino,91,891,1.2796711724783893e-05
21,santa fe,femenino,92,1848,2.6541328021774e-05
21,santa fe,masculino,92,681,9.780651722309574e-06
21,santa fe,femenino,93,1431,2.055229458828928e-05
21,santa fe,masculino,93,489,7.023111148618769e-06
21,santa fe,femenino,94,1013,1.4548898964316592e-05
21,santa fe,masculino,94,355,5.098577623230395e-06
21,santa fe,femenino,95,791,1.1360492675986599e-05
21,santa fe,masculino,95,273,3.920878003216613e-06
22,santiago del estero,femenino,16,8844,0.00012701921267563272
22,santiago del estero,masculino,16,9183,0.00013188799525105555
22,santiago del estero,femenino,17,9823,0.00014107979716335823
22,santiago del estero,masculino,17,9951,0.00014291815754581877
22,santiago del estero,femenino,18,9041,0.0001298485642017634
22,santiago del estero,masculino,18,9254,0.00013290771077570162
22,santiago del estero,femenino,19,9336,0.0001340854103957154
22,santiago del estero,masculino,19,9293,0.00013346783620473256
22,santiago del estero,femenino,20,9188,0.00013195980620349542
22,santiago del estero,masculino,20,8814,0.00012658834696099353
22,santiago del estero,femenino,21,9612,0.00013804937497039594
22,santiago del estero,masculino,21,9239,0.00013269227791838203
22,santiago del estero,femenino,22,10106,0.00014514429707145456
22,santiago del estero,masculino,22,9672,0.0001389111063996743
22,santiago del estero,femenino,23,9407,0.0001351051259203615
22,santiago del estero,masculino,23,9252,0.00013287898639472568
22,santiago del estero,femenino,24,9450,0.00013572270011134432
22,santiago del estero,masculino,24,9016,0.00012948950943956407
22,santiago del estero,femenino,25,9665,0.0001388105710662585
22,santiago del estero,masculino,25,9222,0.0001324481206800865
22,santiago del estero,femenino,26,9469,0.0001359955817306158
22,santiago del estero,masculino,26,8765,0.00012588459962708284
22,santiago del estero,femenino,27,9456,0.00013580887325427215
22,santiago del estero,masculino,27,8891,0.00012769423562856744
22,santiago del estero,femenino,28,8746,0.00012561171800781136
22,santiago del estero,masculino,28,8446,0.00012130306086141949
22,santiago del estero,femenino,29,8819,0.0001266601579134334
22,santiago del estero,masculino,29,8738,0.00012549682048390757
22,santiago del estero,femenino,30,9352,0.00013431520544352296
22,santiago del estero,masculino,30,8440,0.00012121688771849165
22,santiago del estero,femenino,31,8439,0.00012120252552800368
22,santiago del estero,masculino,31,7919,0.00011373418647425774
22,santiago del estero,femenino,32,7838,0.00011257084904473193
22,santiago del estero,masculino,32,7480,0.00010742918485003762
22,santiago del estero,femenino,33,7765,0.00011152240913910991
22,santiago del estero,masculino,33,7265,0.00010434131389512343
22,santiago del estero,femenino,34,7533,0.00010819038094590018
22,santiago del estero,masculino,34,6967,0.0001000613811297075
22,santiago del estero,femenino,35,7653,0.00010991384380445693
22,santiago del estero,masculino,35,7452,0.00010702704351637437
22,santiago del estero,femenino,36,7616,0.00010938244275640194
22,santiago del estero,masculino,36,7248,0.0001040971566568279
22,santiago del estero,femenino,37,7289,0.00010468600646683479
22,santiago del estero,masculino,37,6974,0.0001001619164631233
22,santiago del estero,femenino,38,7099,0.00010195719027411993
22,santiago del estero,masculino,38,6848,9.835228046163872e-05
22,santiago del estero,femenino,39,7783,0.00011178092856789342
22,santiago del estero,masculino,39,7200,0.0001034077715134052
22,santiago del estero,femenino,40,7993,0.00011479698857036774
22,santiago del estero,masculino,40,7412,0.00010645255589685546
22,santiago del estero,femenino,41,7330,0.00010527485627684168
22,santiago del estero,masculino,41,6998,0.00010050660903483467
22,santiago del estero,femenino,42,7732,0.0001110484568530068
22,santiago del estero,masculino,42,7524,0.00010806112123150843
22,santiago del estero,femenino,43,7450,0.00010699831913539843
22,santiago del estero,masculino,43,7081,0.00010169867084533641
22,santiago del estero,femenino,44,7279,0.00010454238456195505
22,santiago del estero,masculino,44,6819,9.793577693748751e-05
22,santiago del estero,femenino,45,6838,9.820865855675899e-05
22,santiago del estero,masculino,45,6510,9.349786007670387e-05
22,santiago del estero,femenino,46,6209,8.9174840739824e-05
22,santiago del estero,masculino,46,6142,8.821257397712982e-05
22,santiago del estero,femenino,47,6319,9.075468169350104e-05
22,santiago del estero,masculino,47,6212,8.921792731128792e-05
22,santiago del estero,femenino,48,5733,8.233843806754888e-05
22,santiago del estero,masculino,48,5630,8.085913244728767e-05
22,santiago del estero,femenino,49,5884,8.45071288312328e-05
22,santiago del estero,masculino,49,5416,7.778562368286146e-05
22,santiago del estero,femenino,50,5582,8.016974730386497e-05
22,santiago del estero,masculino,50,5357,7.693825444407107e-05
22,santiago del estero,femenino,51,5102,7.327589586963796e-05
22,santiago del estero,masculino,51,4813,6.912522281861378e-05
22,santiago del estero,femenino,52,4730,6.793316100811202e-05
22,santiago del estero,masculino,52,4773,6.855073519909485e-05
22,santiago del estero,femenino,53,4657,6.688472110249e-05
22,santiago del estero,masculino,53,4593,6.596554091125974e-05
22,santiago del estero,femenino,54,4622,6.638204443541095e-05
22,santiago del estero,masculino,54,4621,6.636768224492297e-05
22,santiago del estero,femenino,55,4451,6.392610986196757e-05
22,santiago del estero,masculino,55,4207,6.042173538290217e-05
22,santiago del estero,femenino,56,4428,6.35957794807442e-05
22,santiago del estero,masculino,56,4400,6.319363814708096e-05
22,santiago del estero,femenino,57,4388,6.302129186122528e-05
22,santiago del estero,masculino,57,4333,6.223137138438677e-05
22,santiago del estero,femenino,58,4178,6.000523185875096e-05
22,santiago del estero,masculino,58,4136,5.94020198582561e-05
22,santiago del estero,femenino,59,4179,6.0019594049238934e-05
22,santiago del estero,masculino,59,4103,5.892806757215299e-05
22,santiago del estero,femenino,60,4125,5.9244035762888396e-05
22,santiago del estero,masculino,60,4042,5.805197395238664e-05
22,santiago del estero,femenino,61,3972,5.704662061822853e-05
22,santiago del estero,masculino,61,3718,5.3398624234283404e-05
22,santiago del estero,femenino,62,3985,5.723332909457218e-05
22,santiago del estero,masculino,62,3794,5.449015071136935e-05
22,santiago del estero,femenino,63,3686,5.293903413866827e-05
22,santiago del estero,masculino,63,3580,5.141664194694314e-05
22,santiago del estero,femenino,64,3928,5.641468423675772e-05
22,santiago del estero,masculino,64,3687,5.295339632915624e-05
22,santiago del estero,femenino,65,3967,5.6974809665788666e-05
22,santiago del estero,masculino,65,3529,5.068417023205652e-05
22,santiago del estero,femenino,66,3543,5.0885240898888136e-05
22,santiago del estero,masculino,66,3282,4.71367091815272e-05
22,santiago del estero,femenino,67,3469,4.982243880277814e-05
22,santiago del estero,masculino,67,3224,4.630370213322477e-05
22,santiago del estero,femenino,68,3282,4.71367091815272e-05
22,santiago del estero,masculino,68,3070,4.409192479807694e-05
22,santiago del estero,femenino,69,3158,4.535579756101855e-05
22,santiago del estero,masculino,69,2973,4.2698792320743564e-05
22,santiago del estero,femenino,70,2998,4.3057847082942884e-05
22,santiago del estero,masculino,70,2952,4.239718632049613e-05
22,santiago del estero,femenino,71,2834,4.0702447842915324e-05
22,santiago del estero,masculino,71,2635,3.784437193580871e-05
22,santiago del estero,femenino,72,2710,3.8921536222406676e-05
22,santiago del estero,masculino,72,2397,3.442617059967115e-05
22,santiago del estero,femenino,73,2416,3.469905221894263e-05
22,santiago del estero,masculino,73,2206,3.1682992216468315e-05
22,santiago del estero,femenino,74,2320,3.332028193209723e-05
22,santiago del estero,masculino,74,2034,2.9212695452536966e-05
22,santiago del estero,femenino,75,2187,3.1410110597196825e-05
22,santiago del estero,masculino,75,1763,2.53205418302963e-05
22,santiago del estero,femenino,76,2162,3.1051055834997505e-05
22,santiago del estero,masculino,76,1581,2.2706623161485225e-05
22,santiago del estero,femenino,77,1927,2.7675941070323863e-05
22,santiago del estero,masculino,77,1435,2.0609743350241176e-05
22,santiago del estero,femenino,78,1888,2.7115815641292917e-05
22,santiago del estero,masculino,78,1283,1.8426690396069286e-05
22,santiago del estero,femenino,79,1638,2.3525268019299682e-05
22,santiago del estero,masculino,79,1226,1.760804553825483e-05
22,santiago del estero,femenino,80,1496,2.1485836970007524e-05
22,santiago del estero,masculino,80,1015,1.4577623345292538e-05
22,santiago del estero,femenino,81,1424,2.045175925487347e-05
22,santiago del estero,masculino,81,916,1.3155766486983216e-05
22,santiago del estero,femenino,82,1460,2.09687981124405e-05
22,santiago del estero,masculino,82,900,1.292597143917565e-05
22,santiago del estero,femenino,83,1107,1.589894487018605e-05
22,santiago del estero,masculino,83,643,9.234888483766602e-06
22,santiago del estero,femenino,84,1032,1.4821780583588079e-05
22,santiago del estero,masculino,84,621,8.918920293031199e-06
22,santiago del estero,femenino,85,951,1.365844315406227e-05
22,santiago del estero,masculino,85,474,6.807678291299176e-06
22,santiago del estero,femenino,86,850,1.2207861914777003e-05
22,santiago del estero,masculino,86,443,6.3624503861720145e-06
22,santiago del estero,femenino,87,692,9.938635817677276e-06
22,santiago del estero,masculino,87,399,5.730514004701204e-06
22,santiago del estero,femenino,88,592,8.502416768879982e-06
22,santiago del estero,masculino,88,289,4.150673051024181e-06
22,santiago del estero,femenino,89,614,8.818384959615388e-06
22,santiago del estero,masculino,89,295,4.2368461939520184e-06
22,santiago del estero,femenino,90,425,6.1039309573885015e-06
22,santiago del estero,masculino,90,219,3.145319716866075e-06
22,santiago del estero,femenino,91,424,6.089568766900528e-06
22,santiago del estero,masculino,91,186,2.6713674307629676e-06
22,santiago del estero,femenino,92,351,5.041128861278503e-06
22,santiago del estero,masculino,92,172,2.4702967639313463e-06
22,santiago del estero,femenino,93,258,3.7054451458970196e-06
22,santiago del estero,masculino,93,119,1.7091006680687803e-06
22,santiago del estero,femenino,94,209,3.001697811986345e-06
22,santiago del estero,masculino,94,75,1.0771642865979708e-06
22,santiago del estero,femenino,95,182,2.6139186688110756e-06
22,santiago del estero,masculino,95,52,7.468339053745931e-07
24,tucumán,femenino,16,13552,0.00019463640549300933
24,tucumán,masculino,16,13680,0.00019647476587546987
24,tucumán,femenino,17,14185,0.00020372767207189622
24,tucumán,masculino,17,14800,0.00021256041922199957
24,tucumán,femenino,18,14262,0.00020483356073947012
24,tucumán,masculino,18,14311,0.0002055373080733808
24,tucumán,femenino,19,15228,0.000218707436750852
24,tucumán,masculino,19,15353,0.00022050271056184862
24,tucumán,femenino,20,14757,0.00021194284503101674
24,tucumán,masculino,20,14447,0.00020749056597974512
24,tucumán,femenino,21,15445,0.0002218240320867421
24,tucumán,masculino,21,15058,0.00021626586436789658
24,tucumán,femenino,22,15749,0.0002261901379950859
24,tucumán,masculino,22,15015,0.00021564829017691375
24,tucumán,femenino,23,14853,0.00021332161531786213
24,tucumán,masculino,23,14380,0.00020652829921705094
24,tucumán,femenino,24,14813,0.00021274712769834322
24,tucumán,masculino,24,14232,0.00020440269502483094
24,tucumán,femenino,25,15196,0.00021824784665523686
24,tucumán,masculino,25,14477,0.0002079214316943843
24,tucumán,femenino,26,14869,0.0002135514103656697
24,tucumán,masculino,26,14236,0.00020446014378678283
24,tucumán,femenino,27,14987,0.00021524614884325052
24,tucumán,masculino,27,14117,0.00020275104311871404
24,tucumán,femenino,28,14466,0.0002077634475990166
24,tucumán,masculino,28,13549,0.0001945933189215454
24,tucumán,femenino,29,14602,0.00020971670550538093
24,tucumán,masculino,29,13923,0.0001999647781640473
24,tucumán,femenino,30,15041,0.00021602170712960105
24,tucumán,masculino,30,14054,0.00020184622511797175
24,tucumán,femenino,31,13795,0.00019812641778158677
24,tucumán,masculino,31,13103,0.00018818778196390948
24,tucumán,femenino,32,12196,0.00017516127519131801
